time_sec,thumb_deg,index_deg,middle_deg,ring_deg,pinky_deg
0.0,174.09208246695303,173.48686158112722,174.65938047409625,175.61025759541184,177.05083313651537
0.04992103576660156,172.55254593458514,172.5119256615905,173.43226414487586,176.31337035123454,176.91524475591987
0.08350634574890137,171.15212883063313,173.68527280718052,176.01626071700747,177.6108512252256,176.13006055729534
0.1331925392150879,171.29820900610528,172.63466085020238,174.4972077149766,176.31059888749962,176.7442009241548
0.1830754280090332,171.00709267679622,173.5956702522222,176.83102004283657,177.09270086166956,174.34704064215106
0.24437642097473145,170.52590768892526,173.71329960089875,175.64997213532394,176.3400540757805,174.97577047446313
0.2963433265686035,170.5866854382066,172.89726581921073,175.14626308981755,175.5481348909346,174.72751590387784
0.3470432758331299,171.4908372289297,173.32170890854712,175.47028127104133,176.37383649976763,175.98648832158764
0.38167619705200195,171.76521431476934,173.16218739634388,174.8565319876364,176.3068898258042,175.0624260467086
0.43047428131103516,172.3415346625853,173.2637970039201,174.76099128814428,176.79781533837908,175.7330808450819
0.4647984504699707,171.6911704681656,173.39559492063086,174.7141308712386,176.4924327938027,175.17131276049287
0.5152909755706787,170.06967147931903,173.64219442586815,174.60878361103303,176.52183067465774,175.37632661855102
0.5648493766784668,170.13047613720371,173.3249898922481,174.62873380309117,176.72167052850068,175.07897224042512
0.5995869636535645,170.77446682197396,173.35113596351323,174.73083570283626,176.55851885691166,175.03647938040248
0.6330764293670654,169.91794545023973,173.386201825719,174.7988546442346,176.3534827198043,174.8289850724428
0.6950109004974365,170.59556082193694,173.45261565327684,174.89440561804588,176.34461375485367,175.01631789687676
0.7332022190093994,170.6411348399366,173.33973690463117,174.65468832797185,176.2165005056318,174.57724745021005
0.7822756767272949,170.80562454977832,173.33421901586573,174.8165936846236,176.4152837441572,174.64312789588865
0.8380308151245117,170.66467241541284,173.4531057821708,174.79676176150133,175.95121020786493,174.52074307470158
0.8815319538116455,171.19551518849178,173.60451371939607,174.87270699911926,176.32487758559432,174.55460546501402
0.9486908912658691,170.89041307231454,173.42118650647072,174.7606621682597,175.80905891526078,174.9070240983988
0.9806897640228271,171.32242610204,173.7870679890515,174.84099490367015,176.70802495438085,174.92741567371584
1.0153350830078125,171.23300848575428,173.54290050956524,174.77233003134776,176.73041477379104,174.88763361209223
1.0491223335266113,171.2462926757278,173.65290140763116,174.81119261536048,176.17496638922526,174.81161308388613
1.0992112159729004,171.47093733514365,173.82759026376922,174.7707758845517,176.2572029847833,175.04120137953666
1.1640088558197021,170.99509614731906,173.71646408150437,174.65517470702397,176.2082977608709,174.89966020766758
1.1983814239501953,170.92758132757072,173.8500211333654,174.6624725495512,176.1637517734258,174.88774616514982
1.2493648529052734,171.53714434366006,173.67523729781266,174.66443882424792,175.76095831177267,174.90089712390323
1.3168330192565918,171.56277236511883,173.81244442487375,174.64999177759537,176.27242863827075,175.03506962113173
1.3498013019561768,171.38841610204784,173.7736970052822,174.56563938752342,176.3816479260261,174.99597900949067
1.4147088527679443,171.32573402728747,173.8464767039598,174.56920365317677,176.22597444515483,175.27258136952182
1.4502530097961426,171.60214973196776,173.88326048821546,174.61476476935061,176.2833937625407,175.26387170648445
1.5133697986602783,171.85142961083386,173.74723363975886,174.51515422612036,176.15355502316692,175.14849295536817
1.550370216369629,171.69799219228685,173.78302752013747,174.60345491342053,176.1628403529774,175.05708364018918
1.595465898513794,170.52260868396513,173.9442018446293,174.43095872773407,176.20498558619335,175.1679628337801
1.650261402130127,171.06767008634048,173.32982528163325,174.23719682110897,176.56647572853572,174.8056798563118
1.7103874683380127,171.46450085945733,173.24917810181842,174.28546117404906,176.52274319168822,174.80075347824018
1.7503154277801514,171.52978710951248,172.87562019597212,174.00149108553637,175.92721395854971,175.3470978859694
1.7938520908355713,171.97642443594,172.86367062222004,174.10992039062612,175.78470362362947,175.28124465516655
1.8507020473480225,170.7690129604437,170.68255767963367,172.67128168067975,175.82817935199722,176.18773303790397
1.9157512187957764,170.7604425915287,167.4511583787695,170.98060829223087,174.51707732640355,176.893312652074
1.9807732105255127,169.90288185032182,169.69664851457796,171.01426240173416,173.6047638843228,175.4216435255382
2.029003381729126,169.59460997420516,165.53438194663582,168.8880240360703,171.76539627694962,178.74691973664292
2.0804407596588135,169.5502572244624,166.0633775096261,168.07885975821642,170.6429231990437,174.42423012229216
2.113759994506836,167.27404327088402,165.3773995817819,165.2361881440039,167.6465429299822,174.58560380883927
2.1649770736694336,166.1686652615647,160.68335427047631,135.98473270778427,140.17130938746394,171.05971488965338
2.2276833057403564,166.45537859422774,160.59080560220417,125.97563092261059,135.13935035845742,167.4794913317644
2.2643203735351562,167.9318913768851,145.7970138733014,87.60735412305985,83.0110342822598,98.64194887442322
2.3149728775024414,166.13992529576626,148.07830754233063,76.433608502831,64.53245071378286,89.25615218217838
2.3800148963928223,167.3948686892056,118.19929066872082,57.39290496420092,48.21192046465155,77.69279094255694
2.413353681564331,167.3499633503694,123.3753678486737,57.97162422393155,47.381218409512734,79.72157562063947
2.462733507156372,167.49748122996687,53.93892221543107,30.767310288089085,17.156387096280486,24.91165223533943
2.512465715408325,167.48736217141374,34.6789689626429,26.071946059919703,10.48601073491192,13.707936543076643
2.562762498855591,167.503981297351,37.21128844042506,26.315741208687196,11.101987197562508,15.119014822218977
2.629432439804077,167.65608508015313,36.233167696992396,26.968089071832864,14.189926942385828,13.481077752330346
2.6628315448760986,167.2016117922543,36.81042049820994,27.361832893269206,13.592901527527081,16.044613165934997
2.7141354084014893,166.64981295854605,38.480104603749325,31.834328708438672,19.115006130037365,14.664759021846526
2.7754456996917725,165.75464108627892,38.75965642188206,32.43326036172785,19.533712663142573,15.51306015657878
2.8419971466064453,164.6783010630592,38.4159364229684,32.0291357813427,19.130673285392955,16.67207772104414
2.8760902881622314,164.51808181725212,37.40581195639896,31.605423981035337,19.686973516936874,15.631711372331104
2.935783624649048,164.56940211967995,38.21426576086894,32.18364798916369,19.75472595938044,16.778167407041384
2.9752089977264404,162.88642555006385,33.03380142951401,29.39712071247971,18.512064839300404,13.444938953342172
3.0642621517181396,161.37651050821552,32.75466474416524,27.86808481916057,18.195350275721726,12.170098861822046
3.112980604171753,162.49309823676677,30.585659281297552,26.080041800506685,16.64395908839975,13.679114023778462
3.154217004776001,161.63035885503996,29.788937731030632,25.6678111074796,17.661934325369113,13.385192546488248
3.196211814880371,162.30400536030933,28.770093520202245,25.275381595154546,17.86344539655908,14.845914842873643
3.2744345664978027,157.4369730865151,31.48863856904555,28.947243427109825,21.760763182542206,18.35771294709821
3.3007702827453613,158.06443528689542,33.473828487532295,29.77140682950527,23.561780723141155,21.12707193688844
3.366060972213745,158.79368987588006,33.52862101509925,29.38765858495724,23.350485602635878,21.26987459152334
3.404371500015259,158.04548652408684,32.947202115901845,30.778302301750045,24.481771777017695,22.689678357401057
3.4550678730010986,157.6014652383459,33.61377988847512,30.461980510454318,24.440958987794723,20.537983597862652
3.4987411499023438,157.26613571875504,32.53832657070376,31.44931929953559,25.005142675948996,23.76855401366539
3.5638577938079834,156.89071514638553,32.43019380047495,30.163902817933778,25.000379663043375,22.723519471343362
3.596857786178589,156.66393214557382,31.871964888863797,30.874017597257968,23.783102045798636,22.75014877480009
3.655410051345825,156.08745340874708,29.433853929721547,30.86686910020507,25.67411765569948,24.367615837474816
3.697011947631836,156.9058950443465,29.160892461111693,29.74855284408661,24.421768039715477,23.81506878120754
3.755375385284424,156.46567508444278,29.602689318846288,29.13733037163211,24.498560854824703,23.75174791024156
3.804481267929077,155.95527685503683,30.274626148048906,30.118240488249604,24.88603995890664,23.507836447775876
3.8554153442382812,156.62924134176305,31.975971540318792,30.414921985651024,24.888400915735673,23.450148485553566
3.89770245552063,156.5120448839043,32.29114883638275,31.167418419172026,25.13689074596735,23.145325957028522
3.955582618713379,157.81540598878928,32.56732932142641,31.743392000156714,26.59841756024711,24.146230353057312
3.997720956802368,157.01665764444908,31.25819553842036,31.404535238509713,25.253831662083062,24.189506634471083
4.059881687164307,156.91678691995628,30.586641640871406,30.957700059874938,25.23882669821025,23.56543662525573
4.09774374961853,156.94158994153844,31.070522184645323,31.64563202838102,26.42473499863536,25.106298777077395
4.156042575836182,157.0793461374987,31.35496103593535,31.117971763479815,25.27292461264055,23.640722693048605
4.213264226913452,158.08676037379882,31.582612857142458,30.340275622949232,24.642779433838957,21.299560367304995
4.25994086265564,156.78885479620192,31.404965629491915,29.400532364161165,23.07510115844044,19.702536104230525
4.297324180603027,157.10942083011557,32.44221459672034,31.425552020296898,25.076666398056975,21.7018320930807
4.358022451400757,158.4194580789745,30.495825020499193,30.611970060567614,24.09243192875124,23.147228177714833
4.398017168045044,157.9082381440504,31.073423366432372,31.12322353620298,25.000477821920747,23.966938388494615
4.463609457015991,161.07068007944412,31.001422719984394,30.5435775058167,24.072418391080678,18.612891389852027
4.499987363815308,164.85319574067586,36.702336943539464,32.62594773273463,20.72180384944268,14.230290785690402
4.56899619102478,166.30562492082802,38.15866719037599,33.881013406424394,21.72799526442255,14.856173200812524
4.610245943069458,165.3598914451908,39.73995318002968,30.05410696804926,19.362919936526886,12.541589121427268
4.660054922103882,165.49598598413684,36.614140327669666,29.081782008794743,17.39648406531698,12.93788966457643
4.71285080909729,166.4420251219434,44.64670352730078,27.825536459241885,14.038746729580016,11.337590461680717
4.763488292694092,165.91119671529322,45.16072482645442,29.540393522820096,15.454517823932653,13.61500147456969
4.796472787857056,163.12613153500916,158.2106188001716,166.423591628156,173.35029779457378,178.88104101159425
4.861775636672974,162.69876545835245,158.8268619287806,168.18465443782986,175.62863928872034,178.61585230859674
4.895047664642334,162.82671387846716,159.43659633493056,167.2503421084851,174.2008409070607,179.3499703525373
4.956362009048462,161.9850093510548,159.4956236423163,165.5974181805733,172.4742106965053,179.11541790822278
5.005711793899536,162.30437646134143,159.20251368236035,164.86349819592365,172.28864351206548,177.60876251543073
5.056394100189209,165.12480322160883,163.17924647266284,165.94321387708464,170.08179254592682,175.39209890658427
5.106400728225708,165.3823773499344,162.56751923943816,166.5951686233623,171.08454594804172,175.70993344031268
5.156743764877319,168.95573521024482,170.23416755038514,172.867409720004,174.96449573613592,177.898974271622
5.192014217376709,170.13654740529344,173.18253143752128,174.54775188663945,176.67127541351732,176.69970438553514
5.242339849472046,169.8430137279588,172.92572913767188,174.34133596218655,176.5008630938754,176.90507737049478
5.308629751205444,170.78639987624163,173.73984291016995,174.99727674437747,177.2814445439431,175.92246991943452
5.35387110710144,171.10612933767635,173.50004204634104,174.83374079450752,176.9503596290717,176.48793703645123
5.390791177749634,172.4564802510361,174.24659917123074,175.1737204405034,177.02969947194202,176.61395540897973
5.440272808074951,172.6934430499583,174.01762938172408,174.90214738113076,176.81309200176537,176.29986855209125
5.507570266723633,173.92119577590674,174.2839158245876,175.34703590562043,177.09700015734958,176.5014259958131
5.538954257965088,174.47258031716987,174.91582238231064,175.9641853711937,176.86945670286374,176.86734563092844
5.574465274810791,174.19810558512526,174.94267742249806,175.64571096802294,175.95363385924995,177.4997755738379
5.607335329055786,174.11650778234113,174.97480138807703,176.15682692415717,176.12206042156757,176.9593970564391
5.657488107681274,174.0511445758109,175.27348530889702,176.2289063080179,175.9057340363202,177.61233573520283
5.7225236892700195,174.4886199263708,175.42690372211482,176.26896371067838,175.8934879954884,177.28664101344827
5.772657632827759,174.11901874675598,175.6496138414265,176.30376387746358,175.71054431691857,177.52238937512485
5.806495189666748,173.9759206135096,175.55536228264916,176.23337081987066,175.80114097573946,177.5183886173127
5.857821941375732,173.98303025354986,175.6424251936726,176.27440968020107,175.55077016482076,177.5965765552195
5.906891107559204,173.9104406596711,175.59183254398687,176.1579075967642,175.3432790353661,177.5768425925934
5.940595626831055,174.61077319448327,175.6366695247663,176.22782760078334,175.51653761746707,177.40956006017282
6.004237651824951,174.62181166663325,175.59625925547826,176.23505068520538,175.49903388781777,177.40026894636412
6.040673732757568,174.0563399809875,175.25428611524833,176.2062283811041,175.3299284970944,177.30231102355626
6.168689966201782,173.316545839291,175.32406701523078,176.23568499938065,175.62410452877074,177.40308136720753
6.205489635467529,173.14043806779824,175.3003031239171,176.04835275986352,175.48986131667561,177.192569415181
6.258832693099976,173.56797161203298,175.16117380514595,176.1331710643155,175.49794682276365,177.55625602813396
6.30895471572876,173.96409828251356,175.40571994134228,176.43512904965291,176.06900802561103,177.41475208459542
6.360973596572876,173.3604846832203,175.46769162298273,176.2037285073221,175.68068678979228,177.20027586430624
6.407743215560913,174.04665254999304,175.12401154165386,176.16589909790665,175.91060242510497,177.35989289861539
6.459397792816162,173.3025089360683,175.53883237770165,176.08048877562072,175.58298840542543,177.3918135896832
6.521554946899414,173.30133218126247,175.3580382523157,176.3134798179689,175.9912169040819,177.36569661913416
6.559394598007202,172.698316112757,175.46512477307544,176.089792112401,175.77616273709376,177.28921289744787
6.606201171875,173.2459218155878,175.35174863627412,175.94105642795967,175.6151599885569,177.22132986417517
6.659593820571899,173.52018055437904,175.35829117906718,175.99819000732631,175.75986555503903,177.28828914600817
6.704363107681274,172.9620856717367,175.4211178136708,176.1661971723013,175.93973929892618,177.10789396768192
6.77092432975769,172.84218457056042,175.41264699309616,176.0803165990277,175.87996765262352,177.19921689376352
6.805114507675171,172.60216297238028,175.4513204259177,176.26513158971815,176.16628023842094,177.23202403979576
6.859822750091553,172.78496767622386,175.29308823164786,175.98423160188793,175.65753852836144,177.408938956937
6.933404207229614,172.99547950867702,174.8433016062903,175.781807008434,175.86081042832961,177.3906886310845
6.98233699798584,172.73944793101904,174.76047005653786,175.72312870775565,175.96253558571163,177.24080062504638
7.016482591629028,172.68922540385586,174.78221159269845,175.7095679234098,175.91851531344795,177.2412249489908
7.073773622512817,173.3405225441725,174.97809044129164,175.77569277762154,175.9526185097049,177.20652665906292
7.11480975151062,173.19976065579002,175.15398409464922,175.81782930077955,175.81398366091636,177.3938865753484
7.185949325561523,172.254570428204,174.91800049791806,175.67731201893486,175.60911160648075,177.18571324533397
7.2370285987854,172.97353921014593,174.78420997877413,175.71288209819505,175.79957447962818,177.43230120191384
7.2713463306427,172.5670615949748,174.9521018861986,175.86564988445312,175.86916087094326,177.40807187756593
7.320434808731079,173.05758842207777,174.57799382404147,175.7276301689946,175.68241562925544,177.1766582625466
7.381467342376709,173.34826467604586,174.74682381271788,175.83867234741686,175.9535218452111,177.1396266020958
